Transaction ID,Type,Date,Period,Document Number,Status,Posting,Entity,Account Number,Account Name,Memo,Item,Item Description,Quantity,Unit of Measure,Unit Price,Currency,Exchange Rate to USD,Amount (Foreign),Tax Amount (Foreign),Net Amount (Foreign),Amount (USD),Subsidiary,Location,Department,Class,Terms,Payment Method,Created From,Approval User
TXN-0005950,Customer Payment,2024-12-25,Dec 2024,CUS-459460,Undeposited,Yes,Massive Dynamic LLC,4000,Revenue,Inventory receipt,,,,,,USD,1.0,8177.16,0.0,8177.16,8177.16,Enso EU,US-East,HR,Enterprise,,Check,,Maya Patel
TXN-0005951,Expense Report,2024-12-15,Dec 2024,EXP-395846,Approved,Yes,Deloitte,6200,G&A Expense,License renewal,SKU-SUP-PREM,Premium Support,3.54,Month,795.42,USD,1.0,11469.9,1003.62,12473.52,11469.9,Enso UK,US-East,R&D,Internal,,,,Derrick Cho
TXN-0005952,Invoice,2024-12-10,Dec 2024,INV-583236,Open,Yes,Vehement Inc,4200,Product Revenue,Cloud services,SKU-TRNG-01,Admin Training,9.49,Hour,3343.33,USD,1.0,16945.36,0.0,16945.36,16945.36,Enso US,US-West,HR,Mid-Market,Net 30,,,Derrick Cho
TXN-0005953,Transfer,2024-12-22,Dec 2024,TRA-148090,Completed,Yes,Stripe,1000,Checking,Support plan,,,,,,EUR,1.09,41061.26,0.0,41061.26,44756.77,Enso US,US-East,Marketing,Enterprise,,,,Sophia Garcia
TXN-0005954,Invoice,2024-12-09,Dec 2024,INV-205470,Paid In Full,Yes,Cyberdyne Partners,4000,Revenue,Cloud services,SKU-SUP-PREM,Premium Support,7.06,Month,1454.95,USD,1.0,2692.92,235.63,2928.55,2692.92,Enso US,UK-South,Finance,SMB,Due on Receipt,,,Jane Miller
TXN-0005955,Expense Report,2024-12-30,Dec 2024,EXP-715835,Pending Approval,Yes,KPMG,5000,COGS,Hardware purchase,SKU-SUP-STD,Standard Support,4.86,Month,418.7,USD,1.0,2906.2,254.29,3160.49,2906.2,Enso EU,EU-Central,Operations,Enterprise,,,,Jane Miller
TXN-0005956,Item Receipt,2024-12-05,Dec 2024,ITE-175975,Received,Yes,Google Cloud,1200,Inventory,Travel & meals,SKU-ENSO-TEAM,Enso Team License,7.05,Each,1050.67,GBP,1.27,16633.68,1580.2,18213.88,21124.77,Enso US,US-East,Marketing,Mid-Market,,,,Jane Miller
TXN-0005957,Item Receipt,2024-12-02,Dec 2024,ITE-357208,Received,Yes,Cisco,1200,Inventory,Support plan,SKU-TRNG-01,Admin Training,7.96,Hour,1376.03,USD,1.0,4657.71,442.48,5100.19,4657.71,Enso UK,UK-South,Finance,Internal,,,,Ethan Brown
TXN-0005958,Credit Memo,2024-12-08,Dec 2024,CRE-284539,Open,Yes,Stark Corp,4100,Services Revenue,License renewal,SKU-SUP-PREM,Premium Support,5.14,Month,1056.96,USD,1.0,-22063.0,0.0,-22063.0,-22063.0,Enso UK,US-West,Operations,SMB,,,,Carlos Ortiz
TXN-0005959,Credit Memo,2024-12-18,Dec 2024,CRE-137282,Applied,Yes,Pied Piper Corp,4200,Product Revenue,Cloud services,SKU-TRNG-01,Admin Training,1.0,Hour,1446.99,USD,1.0,-2391.54,0.0,-2391.54,-2391.54,Enso UK,EU-Central,Finance,Mid-Market,,,,Ethan Brown
TXN-0005960,Invoice,2024-12-07,Dec 2024,INV-819103,Open,Yes,Hooli Inc,4100,Services Revenue,Quarterly true-up,SKU-TRNG-01,Admin Training,4.73,Hour,1241.78,USD,1.0,18930.31,946.52,19876.83,18930.31,Enso EU,EU-Central,Finance,Enterprise,Net 15,,,
TXN-0005961,Invoice,2024-12-18,Dec 2024,INV-983592,Paid In Full,Yes,Pied Piper Corp,4000,Revenue,Promotion credit,SKU-SUP-STD,Standard Support,6.99,Month,2886.25,USD,1.0,10525.77,0.0,10525.77,10525.77,Enso US,EU-Central,R&D,Internal,Net 45,,,Ethan Brown
TXN-0005962,Journal Entry,2024-12-11,Dec 2024,JOU-726966,Posted,Yes,AWS,3000,Equity,Inventory receipt,,,,,,USD,1.0,11958.59,0.0,11958.59,11958.59,Enso US,US-East,Finance,Enterprise,,,,Carlos Ortiz
TXN-0005963,Invoice,2024-12-07,Dec 2024,INV-696655,Paid In Full,Yes,Acme Corp,4200,Product Revenue,Training session,SKU-SUP-STD,Standard Support,1.0,Month,633.64,USD,1.0,24210.46,1210.52,25420.98,24210.46,Enso UK,US-West,Sales,Enterprise,Due on Receipt,,,Carlos Ortiz
TXN-0005964,Customer Payment,2024-12-11,Dec 2024,CUS-859512,Undeposited,Yes,Aperture LLC,4100,Services Revenue,Subscription,,,,,,USD,1.0,18513.04,0.0,18513.04,18513.04,Enso US,EU-Central,Operations,Mid-Market,,Credit Card,,Ethan Brown
TXN-0005965,Bank Deposit,2024-12-27,Dec 2024,BAN-298605,Deposited,Yes,Cloudflare,1100,Accounts Receivable,Cloud services,,,,,,USD,1.0,13693.95,0.0,13693.95,13693.95,Enso EU,US-East,R&D,Internal,,Check,,Carlos Ortiz
TXN-0005966,Expense Report,2024-12-04,Dec 2024,EXP-356172,Approved,Yes,Fastly,6100,R&D Expense,Quarterly true-up,SKU-ENSO-TEAM,Enso Team License,6.05,Each,2149.5,USD,1.0,9042.28,791.2,9833.48,9042.28,Enso UK,US-East,Finance,SMB,,,,Carlos Ortiz
TXN-0005967,Bill,2024-12-25,Dec 2024,BIL-240216,Paid In Full,Yes,Accenture,6200,G&A Expense,Cloud services,SKU-ENSO-PRO,Enso Pro License,6.24,Each,2023.36,USD,1.0,3217.73,160.89,3378.62,3217.73,Enso UK,EU-Central,HR,Enterprise,Due on Receipt,,,
TXN-0005968,Expense Report,2024-12-29,Dec 2024,EXP-577554,Approved,Yes,Accenture,6200,G&A Expense,Training session,SKU-TRNG-01,Admin Training,5.7,Hour,1170.97,USD,1.0,8487.83,0.0,8487.83,8487.83,Enso US,EU-Central,Sales,Internal,,,,Carlos Ortiz
TXN-0005969,Customer Payment,2024-12-13,Dec 2024,CUS-197335,Deposited,Yes,Wonka Inc,4200,Product Revenue,Promotion credit,,,,,,USD,1.0,4762.49,0.0,4762.49,4762.49,Enso US,US-West,R&D,SMB,,Credit Card,,Derrick Cho
TXN-0005970,Credit Memo,2024-12-04,Dec 2024,CRE-689695,Open,Yes,Wayne Inc,4200,Product Revenue,Cloud services,SKU-ENSO-TEAM,Enso Team License,1.0,Each,1091.95,USD,1.0,-24625.73,0.0,-24625.73,-24625.73,Enso US,US-West,Marketing,SMB,,,,
TXN-0005971,Journal Entry,2024-12-26,Dec 2024,JOU-619306,Approved,Yes,Fastly,1200,Inventory,Travel & meals,,,,,,USD,1.0,3452.84,0.0,3452.84,3452.84,Enso UK,US-West,R&D,Enterprise,,,,Derrick Cho
TXN-0005972,Transfer,2024-12-22,Dec 2024,TRA-192185,Completed,Yes,Deloitte,4100,Services Revenue,License renewal,,,,,,USD,1.0,46455.2,0.0,46455.2,46455.2,Enso US,EU-Central,Sales,Mid-Market,,,,Derrick Cho
TXN-0005973,Bill,2024-12-30,Dec 2024,BIL-219597,Open,Yes,Salesforce,6200,G&A Expense,Quarterly true-up,SKU-SUP-PREM,Premium Support,4.12,Month,2132.86,USD,1.0,5281.64,501.76,5783.4,5281.64,Enso EU,EU-Central,R&D,SMB,Due on Receipt,,,Amelia Wong
TXN-0005974,Expense Report,2024-12-06,Dec 2024,EXP-909091,Paid,Yes,Cisco,5000,COGS,Subscription,SKU-ENSO-PRO,Enso Pro License,5.65,Each,1472.91,EUR,1.09,13331.69,1166.52,14498.21,14531.54,Enso US,US-East,Finance,Enterprise,,,,Priya Shah
TXN-0005975,Expense Report,2024-12-10,Dec 2024,EXP-883785,Pending Approval,Yes,Oracle,6100,R&D Expense,Promotion credit,SKU-SUP-STD,Standard Support,5.25,Month,1079.4,GBP,1.27,13795.6,0.0,13795.6,17520.41,Enso EU,EU-Central,Sales,Mid-Market,,,,Liam O'Connor
TXN-0005976,Customer Payment,2024-12-07,Dec 2024,CUS-606173,Deposited,Yes,Acme Inc,4000,Revenue,Monthly charge,,,,,,USD,1.0,23858.66,0.0,23858.66,23858.66,Enso EU,EU-Central,Marketing,Mid-Market,,Wire,,Liam O'Connor
TXN-0005977,Customer Payment,2024-12-17,Dec 2024,CUS-526465,Deposited,Yes,Pied Piper LLC,4000,Revenue,Support plan,,,,,,USD,1.0,6308.26,0.0,6308.26,6308.26,Enso UK,US-West,R&D,Mid-Market,,ACH,,Maya Patel
TXN-0005978,Vendor Payment,2024-12-16,Dec 2024,VEN-604229,Processed,Yes,Salesforce,6200,G&A Expense,Travel & meals,,,,,,USD,1.0,5066.24,0.0,5066.24,5066.24,Enso EU,UK-South,R&D,Mid-Market,,ACH,,Marcus Johnson
TXN-0005979,Cash Sale,2024-12-15,Dec 2024,CAS-595564,Paid,Yes,Hooli LLC,4200,Product Revenue,Training session,SKU-TRNG-01,Admin Training,6.03,Hour,1153.58,USD,1.0,14128.93,706.45,14835.38,14128.93,Enso EU,UK-South,R&D,Mid-Market,,Credit Card,,Jane Miller
TXN-0005980,Journal Entry,2024-12-26,Dec 2024,JOU-104344,Posted,Yes,Google Cloud,2000,Accounts Payable,Subscription,,,,,,EUR,1.09,36025.95,0.0,36025.95,39268.29,Enso UK,US-West,HR,Enterprise,,,,
TXN-0005981,Vendor Credit,2024-12-18,Dec 2024,VEN-821509,Applied,Yes,Cisco,5000,COGS,Consulting services,SKU-TRNG-01,Admin Training,1.73,Hour,797.3,USD,1.0,-8511.24,0.0,-8511.24,-8511.24,Enso EU,EU-Central,HR,Enterprise,,,,Carlos Ortiz
TXN-0005982,Cash Sale,2024-12-05,Dec 2024,CAS-376805,Paid,Yes,Massive Dynamic Partners,4100,Services Revenue,Quarterly true-up,SKU-TRNG-01,Admin Training,3.02,Hour,197.51,GBP,1.27,17823.99,1559.6,19383.59,22636.47,Enso EU,EU-Central,Marketing,Enterprise,,ACH,,Jane Miller
TXN-0005983,Vendor Payment,2024-12-14,Dec 2024,VEN-122215,Processed,Yes,Fastly,6200,G&A Expense,Training session,,,,,,USD,1.0,9821.32,0.0,9821.32,9821.32,Enso UK,US-East,Finance,Mid-Market,,ACH,,
TXN-0005984,Bill,2024-12-20,Dec 2024,BIL-408878,Open,Yes,AWS,6000,Sales & Marketing,Subscription,SKU-TRNG-01,Admin Training,2.82,Hour,36.83,GBP,1.27,13862.99,0.0,13862.99,17606.0,Enso UK,US-West,Marketing,SMB,Due on Receipt,,,Carlos Ortiz
TXN-0005985,Bill,2024-12-07,Dec 2024,BIL-704774,Open,Yes,AWS,5000,COGS,Support plan,SKU-TRNG-01,Admin Training,4.88,Hour,1553.16,EUR,1.09,1014.95,88.81,1103.76,1106.3,Enso EU,UK-South,Sales,Internal,Net 15,,,
TXN-0005986,Vendor Payment,2024-12-30,Dec 2024,VEN-345068,Processed,Yes,Google Cloud,6000,Sales & Marketing,Subscription,,,,,,USD,1.0,9626.52,0.0,9626.52,9626.52,Enso UK,EU-Central,Marketing,Internal,,ACH,,
TXN-0005987,Customer Payment,2024-12-07,Dec 2024,CUS-577895,Undeposited,Yes,Acme LLC,4100,Services Revenue,Training session,,,,,,USD,1.0,6200.34,0.0,6200.34,6200.34,Enso US,UK-South,Finance,Internal,,Wire,,Derrick Cho
TXN-0005988,Cash Sale,2024-12-18,Dec 2024,CAS-582779,Paid,Yes,Massive Dynamic Inc,4000,Revenue,Monthly charge,SKU-TRNG-01,Admin Training,10.25,Hour,1167.54,USD,1.0,11328.25,0.0,11328.25,11328.25,Enso UK,US-East,Marketing,Mid-Market,,Credit Card,,
TXN-0005989,Vendor Payment,2024-12-08,Dec 2024,VEN-576187,Processed,Yes,Fastly,6200,G&A Expense,Cloud services,,,,,,GBP,1.27,12842.55,0.0,12842.55,16310.04,Enso EU,US-East,Sales,Enterprise,,Wire,,Maya Patel
TXN-0005990,Invoice,2024-12-13,Dec 2024,INV-286914,Paid In Full,Yes,Wayne Inc,4100,Services Revenue,Promotion credit,SKU-ENSO-PRO,Enso Pro License,5.78,Each,2432.15,EUR,1.09,21136.69,1849.46,22986.15,23038.99,Enso EU,US-West,Marketing,Enterprise,Net 30,,,Ethan Brown
TXN-0005991,Expense Report,2024-12-12,Dec 2024,EXP-678462,Paid,Yes,Zoom,6100,R&D Expense,Inventory receipt,SKU-ENSO-PRO,Enso Pro License,3.95,Each,2736.43,USD,1.0,5687.25,0.0,5687.25,5687.25,Enso UK,UK-South,Finance,Enterprise,,,,
TXN-0005992,Bill,2024-12-13,Dec 2024,BIL-465307,Open,Yes,Salesforce,5000,COGS,Quarterly true-up,SKU-TRNG-01,Admin Training,7.69,Hour,1896.16,USD,1.0,8418.42,799.75,9218.17,8418.42,Enso EU,UK-South,HR,Mid-Market,Net 45,,,Noah Smith
TXN-0005993,Customer Payment,2024-12-26,Dec 2024,CUS-969906,Undeposited,Yes,Globex Inc,4100,Services Revenue,Hardware purchase,,,,,,USD,1.0,10877.01,0.0,10877.01,10877.01,Enso UK,US-West,R&D,Enterprise,,Wire,,Priya Shah
TXN-0005994,Cash Sale,2024-12-06,Dec 2024,CAS-553598,Paid,Yes,Hooli LLC,4200,Product Revenue,Subscription,SKU-ENSO-TEAM,Enso Team License,8.31,Each,2239.41,USD,1.0,17372.42,0.0,17372.42,17372.42,Enso EU,US-East,Marketing,Enterprise,,ACH,,Ethan Brown
TXN-0005995,Credit Memo,2024-12-25,Dec 2024,CRE-988456,Applied,Yes,Cyberdyne Inc,4100,Services Revenue,Cloud services,SKU-TRNG-01,Admin Training,8.49,Hour,2161.93,USD,1.0,-8010.1,0.0,-8010.1,-8010.1,Enso UK,US-West,Operations,Enterprise,,,,Priya Shah
TXN-0005996,Customer Payment,2024-12-16,Dec 2024,CUS-808410,Deposited,Yes,Cyberdyne LLC,4100,Services Revenue,Hardware purchase,,,,,,USD,1.0,10587.53,0.0,10587.53,10587.53,Enso UK,US-West,Sales,Enterprise,,Check,,Maya Patel
TXN-0005997,Transfer,2024-12-13,Dec 2024,TRA-385789,Completed,Yes,Fastly,1100,Accounts Receivable,Hardware purchase,,,,,,GBP,1.27,7019.16,0.0,7019.16,8914.33,Enso US,US-East,Sales,SMB,,,,Marcus Johnson
TXN-0005998,Expense Report,2024-12-06,Dec 2024,EXP-592078,Approved,Yes,AWS,6200,G&A Expense,License renewal,SKU-SUP-PREM,Premium Support,2.77,Month,2987.29,USD,1.0,4774.7,417.79,5192.49,4774.7,Enso US,UK-South,HR,Enterprise,,,,Sophia Garcia
TXN-0005999,Invoice,2024-12-31,Dec 2024,INV-621192,Open,Yes,Pied Piper Inc,4100,Services Revenue,Subscription,SKU-ENSO-PRO,Enso Pro License,6.74,Each,1156.63,USD,1.0,20563.21,1028.16,21591.37,20563.21,Enso UK,EU-Central,HR,Internal,Net 45,,,Noah Smith
TXN-0006000,Invoice,2024-12-13,Dec 2024,INV-268506,Paid In Full,Yes,Wonka LLC,4200,Product Revenue,Hardware purchase,SKU-ENSO-TEAM,Enso Team License,2.39,Each,1629.45,USD,1.0,2452.92,233.03,2685.95,2452.92,Enso EU,US-West,Sales,Enterprise,Net 45,,,Marcus Johnson
TXN-0006001,Item Receipt,2024-12-23,Dec 2024,ITE-410225,Received,Yes,HP,1200,Inventory,Hardware purchase,SKU-ENSO-TEAM,Enso Team License,6.29,Each,639.88,USD,1.0,5890.6,559.61,6450.21,5890.6,Enso UK,UK-South,Finance,SMB,,,,Marcus Johnson
TXN-0006002,Bill,2024-12-12,Dec 2024,BIL-318804,Open,Yes,Cloudflare,6000,Sales & Marketing,Support plan,SKU-ENSO-PRO,Enso Pro License,5.77,Each,1019.44,USD,1.0,8752.44,831.48,9583.92,8752.44,Enso UK,US-West,Sales,Internal,Net 15,,,Ethan Brown
TXN-0006003,Vendor Payment,2024-12-21,Dec 2024,VEN-761531,Processed,Yes,Cisco,5000,COGS,Support plan,,,,,,USD,1.0,9837.02,0.0,9837.02,9837.02,Enso EU,US-West,Marketing,Mid-Market,,ACH,,Elena Petrova
TXN-0006004,Vendor Payment,2024-12-13,Dec 2024,VEN-928501,Processed,Yes,Microsoft,6100,R&D Expense,Inventory receipt,,,,,,USD,1.0,10751.66,0.0,10751.66,10751.66,Enso EU,UK-South,HR,Enterprise,,ACH,,Noah Smith
TXN-0006005,Bill,2024-12-05,Dec 2024,BIL-326741,Open,Yes,Oracle,6100,R&D Expense,Travel & meals,SKU-SUP-STD,Standard Support,4.88,Month,866.37,GBP,1.27,10505.25,525.26,11030.51,13341.67,Enso US,US-West,Finance,SMB,Net 15,,,Ethan Brown
TXN-0006006,Bank Deposit,2024-12-09,Dec 2024,BAN-243304,Deposited,Yes,Google Cloud,5000,COGS,License renewal,,,,,,USD,1.0,7684.9,0.0,7684.9,7684.9,Enso US,EU-Central,Finance,Internal,,Wire,,Jane Miller
TXN-0006007,Customer Payment,2024-12-02,Dec 2024,CUS-864736,Deposited,Yes,Vehement Corp,4000,Revenue,Travel & meals,,,,,,USD,1.0,2469.76,0.0,2469.76,2469.76,Enso UK,US-West,R&D,SMB,,ACH,,Carlos Ortiz
TXN-0006008,Customer Payment,2024-12-09,Dec 2024,CUS-959050,Undeposited,Yes,Cyberdyne LLC,4200,Product Revenue,Inventory receipt,,,,,,USD,1.0,16746.01,0.0,16746.01,16746.01,Enso EU,US-East,R&D,Enterprise,,Credit Card,,Liam O'Connor
TXN-0006009,Cash Sale,2024-12-11,Dec 2024,CAS-813804,Paid,Yes,Massive Dynamic Partners,4000,Revenue,Inventory receipt,SKU-SUP-STD,Standard Support,7.16,Month,1587.94,GBP,1.27,21336.12,0.0,21336.12,27096.87,Enso US,UK-South,HR,Enterprise,,ACH,,Maya Patel
TXN-0006010,Cash Sale,2024-12-29,Dec 2024,CAS-556042,Paid,Yes,Stark Inc,4000,Revenue,Monthly charge,SKU-ENSO-PRO,Enso Pro License,7.62,Each,1421.94,USD,1.0,23020.66,1151.03,24171.69,23020.66,Enso UK,EU-Central,Operations,Internal,,Wire,,
TXN-0006011,Journal Entry,2024-12-02,Dec 2024,JOU-979495,Approved,Yes,Zoom,2000,Accounts Payable,Travel & meals,,,,,,USD,1.0,44672.59,0.0,44672.59,44672.59,Enso EU,US-East,Marketing,Enterprise,,,,Liam O'Connor
TXN-0006012,Vendor Payment,2024-12-13,Dec 2024,VEN-243573,Processed,Yes,Cloudflare,6000,Sales & Marketing,Monthly charge,,,,,,EUR,1.09,6268.07,0.0,6268.07,6832.2,Enso US,US-West,Operations,Mid-Market,,Wire,,Liam O'Connor
TXN-0006013,Cash Sale,2024-12-03,Dec 2024,CAS-644448,Paid,Yes,Wonka Partners,4000,Revenue,Monthly charge,SKU-ENSO-PRO,Enso Pro License,6.42,Each,2160.4,USD,1.0,3967.51,198.38,4165.89,3967.51,Enso EU,US-East,HR,SMB,,Credit Card,,Derrick Cho
TXN-0006014,Journal Entry,2024-12-12,Dec 2024,JOU-953595,Posted,Yes,Zoom,5100,Freight Out,Inventory receipt,,,,,,USD,1.0,5985.31,0.0,5985.31,5985.31,Enso EU,EU-Central,R&D,Internal,,,,Marcus Johnson
TXN-0006015,Bill,2024-12-28,Dec 2024,BIL-677352,Partially Paid,Yes,Microsoft,6000,Sales & Marketing,Quarterly true-up,SKU-ENSO-TEAM,Enso Team License,5.95,Each,1025.95,USD,1.0,347.09,17.35,364.44,347.09,Enso US,US-East,Marketing,Internal,Due on Receipt,,,Priya Shah
TXN-0006016,Bank Deposit,2024-12-15,Dec 2024,BAN-506984,Deposited,Yes,AWS,5100,Freight Out,Promotion credit,,,,,,EUR,1.09,35343.76,0.0,35343.76,38524.7,Enso UK,EU-Central,Sales,SMB,,Credit Card,,Ethan Brown
TXN-0006017,Invoice,2024-12-12,Dec 2024,INV-960920,Open,Yes,Wayne Inc,4100,Services Revenue,Hardware purchase,SKU-TRNG-01,Admin Training,5.33,Hour,913.33,USD,1.0,6477.92,0.0,6477.92,6477.92,Enso EU,EU-Central,Sales,Internal,Net 15,,,
TXN-0006018,Invoice,2024-12-08,Dec 2024,INV-440986,Partially Paid,Yes,Globex Corp,4100,Services Revenue,Consulting services,SKU-TRNG-01,Admin Training,4.98,Hour,2276.65,USD,1.0,5265.38,0.0,5265.38,5265.38,Enso US,UK-South,R&D,Mid-Market,Net 15,,,Noah Smith
TXN-0006019,Customer Payment,2024-12-28,Dec 2024,CUS-216595,Deposited,Yes,Umbrella Inc,4100,Services Revenue,Cloud services,,,,,,USD,1.0,10552.83,0.0,10552.83,10552.83,Enso EU,EU-Central,Operations,Mid-Market,,Check,,
TXN-0006020,Customer Payment,2024-12-23,Dec 2024,CUS-563956,Deposited,Yes,Aperture Partners,4100,Services Revenue,Consulting services,,,,,,USD,1.0,12264.02,0.0,12264.02,12264.02,Enso US,US-East,Sales,Enterprise,,ACH,,
TXN-0006021,Item Receipt,2024-12-08,Dec 2024,ITE-701573,Received,Yes,Stripe,1200,Inventory,Subscription,SKU-SUP-STD,Standard Support,9.51,Month,326.5,USD,1.0,13295.21,664.76,13959.97,13295.21,Enso EU,US-East,Operations,Enterprise,,,,Ethan Brown
TXN-0006022,Bill,2024-12-12,Dec 2024,BIL-132036,Partially Paid,Yes,KPMG,6100,R&D Expense,Travel & meals,SKU-SUP-PREM,Premium Support,7.65,Month,1397.32,USD,1.0,1774.07,155.23,1929.3,1774.07,Enso UK,US-West,HR,SMB,Net 15,,,Ethan Brown
TXN-0006023,Customer Payment,2024-12-06,Dec 2024,CUS-135561,Undeposited,Yes,Hooli Inc,4200,Product Revenue,Consulting services,,,,,,USD,1.0,13575.26,0.0,13575.26,13575.26,Enso US,UK-South,Finance,SMB,,Credit Card,,Derrick Cho
TXN-0006024,Bank Deposit,2024-12-18,Dec 2024,BAN-329414,Deposited,Yes,Cloudflare,6000,Sales & Marketing,Cloud services,,,,,,USD,1.0,36215.27,0.0,36215.27,36215.27,Enso EU,EU-Central,Marketing,Mid-Market,,Wire,,Marcus Johnson
TXN-0006025,Cash Sale,2024-12-23,Dec 2024,CAS-975285,Paid,Yes,Initech LLC,4200,Product Revenue,Subscription,SKU-SUP-PREM,Premium Support,4.52,Month,974.25,USD,1.0,17947.46,1570.4,19517.86,17947.46,Enso US,US-West,R&D,Internal,,Wire,,Sophia Garcia
TXN-0006026,Vendor Credit,2024-12-21,Dec 2024,VEN-397065,Applied,Yes,Deloitte,6100,R&D Expense,Quarterly true-up,SKU-SUP-STD,Standard Support,8.19,Month,692.63,USD,1.0,-1498.21,0.0,-1498.21,-1498.21,Enso UK,US-East,Operations,Enterprise,,,,Noah Smith
TXN-0006027,Vendor Credit,2024-12-10,Dec 2024,VEN-853844,Applied,Yes,Google Cloud,5000,COGS,Cloud services,SKU-ENSO-TEAM,Enso Team License,5.07,Each,1098.99,EUR,1.09,-5906.84,0.0,-5906.84,-6438.46,Enso EU,US-East,R&D,SMB,,,,Liam O'Connor
TXN-0006028,Invoice,2024-12-30,Dec 2024,INV-791909,Open,Yes,Wayne Corp,4200,Product Revenue,Quarterly true-up,SKU-ENSO-PRO,Enso Pro License,4.77,Each,889.78,USD,1.0,13017.23,1139.01,14156.24,13017.23,Enso US,US-West,Sales,Internal,Net 45,,,Sophia Garcia
TXN-0006029,Invoice,2024-12-03,Dec 2024,INV-962509,Open,Yes,Massive Dynamic Partners,4200,Product Revenue,Promotion credit,SKU-SUP-PREM,Premium Support,3.26,Month,3004.27,USD,1.0,20297.29,1776.01,22073.3,20297.29,Enso UK,US-East,Marketing,Enterprise,Net 30,,,Amelia Wong
TXN-0006030,Cash Sale,2024-12-28,Dec 2024,CAS-904484,Paid,Yes,Hooli Partners,4100,Services Revenue,Training session,SKU-ENSO-TEAM,Enso Team License,6.71,Each,966.6,USD,1.0,17633.9,1542.97,19176.87,17633.9,Enso US,UK-South,Sales,Internal,,Check,,Maya Patel
TXN-0006031,Credit Memo,2024-12-10,Dec 2024,CRE-361177,Open,Yes,Hooli Inc,4100,Services Revenue,Support plan,SKU-SUP-PREM,Premium Support,4.39,Month,2297.01,USD,1.0,-10825.55,0.0,-10825.55,-10825.55,Enso US,US-East,Finance,Enterprise,,,,Ethan Brown
TXN-0006032,Transfer,2024-12-20,Dec 2024,TRA-928212,Completed,Yes,Salesforce,1100,Accounts Receivable,Consulting services,,,,,,USD,1.0,7427.58,0.0,7427.58,7427.58,Enso EU,US-East,Marketing,Internal,,,,Derrick Cho
TXN-0006033,Invoice,2024-12-22,Dec 2024,INV-458714,Open,Yes,Stark LLC,4100,Services Revenue,Support plan,SKU-ENSO-PRO,Enso Pro License,4.25,Each,2105.12,EUR,1.09,22709.53,1135.48,23845.01,24753.39,Enso EU,US-East,Sales,Mid-Market,Due on Receipt,,,Maya Patel
TXN-0006034,Customer Payment,2024-12-20,Dec 2024,CUS-542287,Deposited,Yes,Hooli Inc,4100,Services Revenue,Monthly charge,,,,,,USD,1.0,2317.45,0.0,2317.45,2317.45,Enso US,US-West,Sales,Enterprise,,ACH,,Liam O'Connor
TXN-0006035,Invoice,2024-12-14,Dec 2024,INV-456548,Paid In Full,Yes,Globex Corp,4100,Services Revenue,Promotion credit,SKU-TRNG-01,Admin Training,9.05,Hour,1633.69,USD,1.0,13571.96,1187.55,14759.51,13571.96,Enso UK,UK-South,R&D,SMB,Net 45,,,Priya Shah
TXN-0006036,Customer Payment,2024-12-07,Dec 2024,CUS-747719,Undeposited,Yes,Wonka Inc,4200,Product Revenue,Support plan,,,,,,USD,1.0,22975.98,0.0,22975.98,22975.98,Enso US,UK-South,Finance,SMB,,Wire,,Maya Patel
TXN-0006037,Item Receipt,2024-12-29,Dec 2024,ITE-826462,Received,Yes,Accenture,1200,Inventory,Promotion credit,SKU-TRNG-01,Admin Training,4.34,Hour,1659.04,USD,1.0,16700.58,1586.56,18287.14,16700.58,Enso US,US-East,Operations,Mid-Market,,,,
TXN-0006038,Expense Report,2024-12-11,Dec 2024,EXP-363369,Paid,Yes,Accenture,6000,Sales & Marketing,Training session,SKU-SUP-STD,Standard Support,7.03,Month,1744.86,USD,1.0,12713.83,1207.81,13921.64,12713.83,Enso EU,US-East,HR,Enterprise,,,,Ethan Brown
TXN-0006039,Invoice,2024-12-04,Dec 2024,INV-840810,Open,Yes,Tyrell Partners,4200,Product Revenue,Consulting services,SKU-ENSO-PRO,Enso Pro License,5.64,Each,150.03,USD,1.0,17825.57,1559.74,19385.31,17825.57,Enso UK,US-East,Operations,SMB,Net 30,,,Sophia Garcia
TXN-0006040,Customer Payment,2024-12-06,Dec 2024,CUS-698828,Undeposited,Yes,Aperture Corp,4200,Product Revenue,Travel & meals,,,,,,USD,1.0,1329.23,0.0,1329.23,1329.23,Enso EU,US-East,HR,Enterprise,,Check,,
TXN-0006041,Expense Report,2024-12-03,Dec 2024,EXP-183132,Pending Approval,Yes,Deloitte,5000,COGS,Quarterly true-up,SKU-SUP-STD,Standard Support,6.48,Month,557.72,USD,1.0,13715.66,0.0,13715.66,13715.66,Enso US,US-East,Operations,Mid-Market,,,,Sophia Garcia
TXN-0006042,Bill,2024-12-03,Dec 2024,BIL-505306,Partially Paid,Yes,AWS,6200,G&A Expense,Quarterly true-up,SKU-SUP-PREM,Premium Support,7.9,Month,1401.48,USD,1.0,12744.41,637.22,13381.63,12744.41,Enso US,EU-Central,Sales,Internal,Net 30,,,Noah Smith
TXN-0006043,Bill,2024-12-30,Dec 2024,BIL-530259,Paid In Full,Yes,Microsoft,6000,Sales & Marketing,Monthly charge,SKU-ENSO-PRO,Enso Pro License,5.77,Each,1454.82,USD,1.0,8190.49,0.0,8190.49,8190.49,Enso US,US-East,HR,SMB,Net 15,,,Derrick Cho
