Transaction ID,Type,Date,Period,Document Number,Status,Posting,Entity,Account Number,Account Name,Memo,Item,Item Description,Quantity,Unit of Measure,Unit Price,Currency,Exchange Rate to USD,Amount (Foreign),Tax Amount (Foreign),Net Amount (Foreign),Amount (USD),Subsidiary,Location,Department,Class,Terms,Payment Method,Created From,Approval User
TXN-0005064,Customer Payment,2024-10-27,Oct 2024,CUS-109850,Deposited,Yes,Wonka LLC,4000,Revenue,Consulting services,,,,,,USD,1.0,21659.97,0.0,21659.97,21659.97,Enso US,UK-South,Marketing,Internal,,Credit Card,,Priya Shah
TXN-0005065,Bill,2024-10-15,Oct 2024,BIL-355165,Open,Yes,Deloitte,5000,COGS,Hardware purchase,SKU-TRNG-01,Admin Training,6.17,Hour,564.68,USD,1.0,14478.7,1266.89,15745.59,14478.7,Enso UK,US-West,Operations,Enterprise,Net 45,,,Jane Miller
TXN-0005066,Invoice,2024-10-24,Oct 2024,INV-716520,Paid In Full,Yes,Wonka Partners,4200,Product Revenue,License renewal,SKU-TRNG-01,Admin Training,2.42,Hour,1026.17,USD,1.0,11778.35,1118.94,12897.29,11778.35,Enso UK,UK-South,R&D,Mid-Market,Net 15,,,Sophia Garcia
TXN-0005067,Cash Sale,2024-10-28,Oct 2024,CAS-283742,Paid,Yes,Hooli Corp,4100,Services Revenue,Monthly charge,SKU-SUP-STD,Standard Support,1.06,Month,907.22,USD,1.0,21200.73,1060.04,22260.77,21200.73,Enso UK,US-East,Marketing,SMB,,Wire,,Jane Miller
TXN-0005068,Invoice,2024-10-06,Oct 2024,INV-103747,Paid In Full,Yes,Globex Corp,4200,Product Revenue,Subscription,SKU-SUP-PREM,Premium Support,5.85,Month,2101.55,USD,1.0,14938.22,0.0,14938.22,14938.22,Enso EU,US-West,R&D,SMB,Net 15,,,Elena Petrova
TXN-0005069,Transfer,2024-10-09,Oct 2024,TRA-366576,Completed,Yes,Google Cloud,5100,Freight Out,Monthly charge,,,,,,USD,1.0,22435.16,0.0,22435.16,22435.16,Enso US,US-West,Finance,Enterprise,,,,Carlos Ortiz
TXN-0005070,Invoice,2024-10-25,Oct 2024,INV-500037,Open,Yes,Hooli Partners,4200,Product Revenue,Promotion credit,SKU-ENSO-TEAM,Enso Team License,4.88,Each,2183.66,GBP,1.27,13144.79,657.24,13802.03,16693.88,Enso UK,EU-Central,Operations,Mid-Market,Net 45,,,Carlos Ortiz
TXN-0005071,Expense Report,2024-10-10,Oct 2024,EXP-125190,Approved,Yes,HP,6100,R&D Expense,Monthly charge,SKU-ENSO-PRO,Enso Pro License,8.04,Each,2637.46,USD,1.0,13297.14,0.0,13297.14,13297.14,Enso UK,UK-South,Operations,Enterprise,,,,Amelia Wong
TXN-0005072,Journal Entry,2024-10-23,Oct 2024,JOU-811748,Posted,Yes,Cloudflare,6000,Sales & Marketing,Hardware purchase,,,,,,USD,1.0,30268.9,0.0,30268.9,30268.9,Enso US,EU-Central,Sales,SMB,,,,Derrick Cho
TXN-0005073,Customer Payment,2024-10-06,Oct 2024,CUS-533069,Deposited,Yes,Tyrell LLC,4000,Revenue,Cloud services,,,,,,USD,1.0,2863.62,0.0,2863.62,2863.62,Enso EU,UK-South,Marketing,Internal,,Credit Card,,Priya Shah
TXN-0005074,Invoice,2024-10-03,Oct 2024,INV-563980,Open,Yes,Globex Inc,4000,Revenue,Subscription,SKU-SUP-STD,Standard Support,5.31,Month,352.04,USD,1.0,4590.7,436.12,5026.82,4590.7,Enso EU,US-West,Marketing,Mid-Market,Due on Receipt,,,Ethan Brown
TXN-0005075,Vendor Payment,2024-10-14,Oct 2024,VEN-674521,Processed,Yes,Oracle,6100,R&D Expense,Cloud services,,,,,,EUR,1.09,10014.76,0.0,10014.76,10916.09,Enso US,UK-South,Finance,Mid-Market,,Check,,Ethan Brown
TXN-0005076,Expense Report,2024-10-21,Oct 2024,EXP-397380,Approved,Yes,Cloudflare,5000,COGS,License renewal,SKU-SUP-STD,Standard Support,1.0,Month,28.13,USD,1.0,8185.13,409.26,8594.39,8185.13,Enso EU,US-East,Sales,Enterprise,,,,Carlos Ortiz
TXN-0005077,Transfer,2024-10-01,Oct 2024,TRA-991458,Completed,Yes,Microsoft,5200,Merchant Fees,Training session,,,,,,GBP,1.27,29593.92,0.0,29593.92,37584.28,Enso EU,US-West,Operations,Enterprise,,,,Amelia Wong
TXN-0005078,Invoice,2024-10-06,Oct 2024,INV-622771,Partially Paid,Yes,Massive Dynamic LLC,4100,Services Revenue,Monthly charge,SKU-SUP-PREM,Premium Support,5.58,Month,805.91,EUR,1.09,12554.78,1098.54,13653.32,13684.71,Enso US,UK-South,HR,SMB,Net 15,,,Amelia Wong
TXN-0005079,Bill,2024-10-26,Oct 2024,BIL-169643,Partially Paid,Yes,Google Cloud,6200,G&A Expense,Support plan,SKU-SUP-PREM,Premium Support,1.0,Month,1581.27,GBP,1.27,5507.41,481.9,5989.31,6994.41,Enso EU,UK-South,Sales,SMB,Due on Receipt,,,
TXN-0005080,Vendor Credit,2024-10-16,Oct 2024,VEN-124394,Applied,Yes,Oracle,6200,G&A Expense,Monthly charge,SKU-ENSO-PRO,Enso Pro License,2.27,Each,2004.76,USD,1.0,-1472.94,0.0,-1472.94,-1472.94,Enso EU,US-East,Marketing,Enterprise,,,,Marcus Johnson
TXN-0005081,Item Receipt,2024-10-24,Oct 2024,ITE-438367,Received,Yes,Dell,1200,Inventory,Hardware purchase,SKU-TRNG-01,Admin Training,4.53,Hour,680.71,USD,1.0,3087.82,0.0,3087.82,3087.82,Enso EU,EU-Central,R&D,Internal,,,,Sophia Garcia
TXN-0005082,Customer Payment,2024-10-23,Oct 2024,CUS-198133,Undeposited,Yes,Hooli Corp,4200,Product Revenue,Inventory receipt,,,,,,USD,1.0,4292.5,0.0,4292.5,4292.5,Enso EU,UK-South,R&D,Mid-Market,,Check,,Liam O'Connor
TXN-0005083,Expense Report,2024-10-28,Oct 2024,EXP-633266,Pending Approval,Yes,Google Cloud,6200,G&A Expense,Inventory receipt,SKU-ENSO-PRO,Enso Pro License,7.19,Each,535.31,USD,1.0,6585.4,0.0,6585.4,6585.4,Enso EU,US-East,Sales,Mid-Market,,,,
TXN-0005084,Customer Payment,2024-10-12,Oct 2024,CUS-428585,Deposited,Yes,Aperture Partners,4000,Revenue,Subscription,,,,,,USD,1.0,11150.31,0.0,11150.31,11150.31,Enso EU,EU-Central,R&D,Internal,,Check,,
TXN-0005085,Cash Sale,2024-10-24,Oct 2024,CAS-618451,Paid,Yes,Aperture Corp,4100,Services Revenue,Monthly charge,SKU-SUP-STD,Standard Support,2.61,Month,3091.96,USD,1.0,19637.45,0.0,19637.45,19637.45,Enso UK,US-West,HR,SMB,,Credit Card,,Derrick Cho
TXN-0005086,Customer Payment,2024-10-23,Oct 2024,CUS-593786,Deposited,Yes,Tyrell Partners,4000,Revenue,Travel & meals,,,,,,USD,1.0,517.24,0.0,517.24,517.24,Enso UK,US-East,Sales,SMB,,Credit Card,,
TXN-0005087,Cash Sale,2024-10-31,Oct 2024,CAS-910844,Paid,Yes,Wonka LLC,4100,Services Revenue,Cloud services,SKU-ENSO-PRO,Enso Pro License,10.32,Each,297.62,EUR,1.09,11526.42,0.0,11526.42,12563.8,Enso EU,UK-South,Marketing,SMB,,Credit Card,,Derrick Cho
TXN-0005088,Cash Sale,2024-10-31,Oct 2024,CAS-334826,Paid,Yes,Globex Partners,4000,Revenue,Cloud services,SKU-SUP-STD,Standard Support,3.5,Month,2057.74,USD,1.0,15784.97,789.25,16574.22,15784.97,Enso EU,UK-South,R&D,Mid-Market,,Credit Card,,Noah Smith
TXN-0005089,Expense Report,2024-10-13,Oct 2024,EXP-886122,Paid,Yes,AWS,6000,Sales & Marketing,Monthly charge,SKU-SUP-PREM,Premium Support,5.67,Month,1089.46,USD,1.0,5169.61,0.0,5169.61,5169.61,Enso US,EU-Central,HR,Internal,,,,Ethan Brown
TXN-0005090,Item Receipt,2024-10-14,Oct 2024,ITE-307934,Received,Yes,Cisco,1200,Inventory,Monthly charge,SKU-TRNG-01,Admin Training,10.79,Hour,1570.41,GBP,1.27,17558.43,1536.36,19094.79,22299.21,Enso EU,US-East,HR,SMB,,,,Priya Shah
TXN-0005091,Vendor Credit,2024-10-01,Oct 2024,VEN-545589,Applied,Yes,Cisco,6000,Sales & Marketing,License renewal,SKU-ENSO-PRO,Enso Pro License,8.07,Each,2615.42,USD,1.0,-9261.42,0.0,-9261.42,-9261.42,Enso UK,EU-Central,Operations,Internal,,,,
TXN-0005092,Bill,2024-10-14,Oct 2024,BIL-715386,Paid In Full,Yes,Cisco,6000,Sales & Marketing,Subscription,SKU-TRNG-01,Admin Training,6.85,Hour,1531.6,USD,1.0,1325.49,115.98,1441.47,1325.49,Enso EU,UK-South,Marketing,Internal,Net 30,,,Maya Patel
TXN-0005093,Expense Report,2024-10-31,Oct 2024,EXP-976396,Paid,Yes,Accenture,6000,Sales & Marketing,License renewal,SKU-ENSO-PRO,Enso Pro License,7.11,Each,1991.41,USD,1.0,5224.98,496.37,5721.35,5224.98,Enso US,UK-South,Sales,Mid-Market,,,,
TXN-0005094,Invoice,2024-10-21,Oct 2024,INV-581453,Open,Yes,Massive Dynamic Partners,4000,Revenue,License renewal,SKU-TRNG-01,Admin Training,6.56,Hour,579.47,USD,1.0,7549.47,717.2,8266.67,7549.47,Enso US,UK-South,Operations,Internal,Net 45,,,Maya Patel
TXN-0005095,Expense Report,2024-10-23,Oct 2024,EXP-724429,Pending Approval,Yes,Zoom,6200,G&A Expense,Training session,SKU-ENSO-PRO,Enso Pro License,2.72,Each,1007.23,USD,1.0,8035.94,703.14,8739.08,8035.94,Enso US,EU-Central,HR,SMB,,,,Elena Petrova
TXN-0005096,Bill,2024-10-04,Oct 2024,BIL-860086,Paid In Full,Yes,Cloudflare,6000,Sales & Marketing,Travel & meals,SKU-TRNG-01,Admin Training,1.1,Hour,2768.88,USD,1.0,8097.33,404.87,8502.2,8097.33,Enso UK,US-East,Sales,Enterprise,Due on Receipt,,,
TXN-0005097,Journal Entry,2024-10-27,Oct 2024,JOU-808193,Approved,Yes,Cloudflare,6200,G&A Expense,Subscription,,,,,,USD,1.0,37943.14,0.0,37943.14,37943.14,Enso UK,EU-Central,R&D,SMB,,,,Derrick Cho
TXN-0005098,Expense Report,2024-10-16,Oct 2024,EXP-576586,Pending Approval,Yes,Zoom,5000,COGS,Monthly charge,SKU-ENSO-PRO,Enso Pro License,3.69,Each,1895.53,USD,1.0,5671.75,283.59,5955.34,5671.75,Enso US,US-East,Sales,Mid-Market,,,,
TXN-0005099,Customer Payment,2024-10-20,Oct 2024,CUS-947099,Undeposited,Yes,Massive Dynamic LLC,4100,Services Revenue,Promotion credit,,,,,,USD,1.0,12466.45,0.0,12466.45,12466.45,Enso EU,US-East,Sales,Enterprise,,Credit Card,,Priya Shah
TXN-0005100,Item Receipt,2024-10-31,Oct 2024,ITE-801977,Received,Yes,Dell,1200,Inventory,Promotion credit,SKU-SUP-PREM,Premium Support,7.97,Month,2649.33,USD,1.0,13637.75,1193.3,14831.05,13637.75,Enso EU,UK-South,HR,Internal,,,,Carlos Ortiz
TXN-0005101,Bill,2024-10-26,Oct 2024,BIL-396114,Paid In Full,Yes,AWS,5000,COGS,Cloud services,SKU-SUP-PREM,Premium Support,1.15,Month,1796.34,USD,1.0,3792.46,0.0,3792.46,3792.46,Enso US,UK-South,Operations,Internal,Net 15,,,Maya Patel
TXN-0005102,Customer Payment,2024-10-06,Oct 2024,CUS-929531,Undeposited,Yes,Pied Piper Inc,4100,Services Revenue,Training session,,,,,,USD,1.0,24131.45,0.0,24131.45,24131.45,Enso US,US-West,HR,SMB,,ACH,,
TXN-0005103,Customer Payment,2024-10-24,Oct 2024,CUS-383009,Undeposited,Yes,Pied Piper Partners,4200,Product Revenue,Travel & meals,,,,,,GBP,1.27,888.22,0.0,888.22,1128.04,Enso EU,UK-South,Marketing,Mid-Market,,Check,,
TXN-0005104,Journal Entry,2024-10-19,Oct 2024,JOU-994499,Posted,Yes,Cloudflare,5000,COGS,Monthly charge,,,,,,USD,1.0,33468.15,0.0,33468.15,33468.15,Enso EU,US-West,Operations,Enterprise,,,,Marcus Johnson
TXN-0005105,Credit Memo,2024-10-14,Oct 2024,CRE-922730,Applied,Yes,Massive Dynamic Inc,4100,Services Revenue,Training session,SKU-ENSO-PRO,Enso Pro License,5.64,Each,86.83,USD,1.0,-7858.8,0.0,-7858.8,-7858.8,Enso EU,US-East,Operations,Mid-Market,,,,Derrick Cho
TXN-0005106,Customer Payment,2024-10-27,Oct 2024,CUS-631828,Deposited,Yes,Globex LLC,4200,Product Revenue,Monthly charge,,,,,,USD,1.0,8716.75,0.0,8716.75,8716.75,Enso UK,US-East,Marketing,Internal,,ACH,,Priya Shah
TXN-0005107,Invoice,2024-10-02,Oct 2024,INV-963831,Partially Paid,Yes,Massive Dynamic Inc,4200,Product Revenue,Subscription,SKU-SUP-PREM,Premium Support,6.68,Month,185.88,GBP,1.27,13237.18,1257.53,14494.71,16811.22,Enso UK,US-West,Sales,Internal,Net 15,,,Amelia Wong
TXN-0005108,Customer Payment,2024-10-27,Oct 2024,CUS-942960,Undeposited,Yes,Hooli LLC,4100,Services Revenue,Consulting services,,,,,,USD,1.0,21628.24,0.0,21628.24,21628.24,Enso EU,UK-South,Sales,SMB,,ACH,,Noah Smith
TXN-0005109,Customer Payment,2024-10-10,Oct 2024,CUS-699581,Undeposited,Yes,Wayne LLC,4000,Revenue,Travel & meals,,,,,,USD,1.0,10577.23,0.0,10577.23,10577.23,Enso US,US-West,Finance,Enterprise,,Check,,Maya Patel
TXN-0005110,Bank Deposit,2024-10-24,Oct 2024,BAN-941429,Deposited,Yes,AWS,4100,Services Revenue,Subscription,,,,,,USD,1.0,48612.09,0.0,48612.09,48612.09,Enso UK,UK-South,Finance,SMB,,ACH,,
TXN-0005111,Journal Entry,2024-10-27,Oct 2024,JOU-592306,Posted,Yes,Accenture,6200,G&A Expense,Quarterly true-up,,,,,,USD,1.0,41974.53,0.0,41974.53,41974.53,Enso UK,US-East,Operations,Mid-Market,,,,Maya Patel
TXN-0005112,Invoice,2024-10-12,Oct 2024,INV-693163,Paid In Full,Yes,Stark Partners,4000,Revenue,Training session,SKU-SUP-STD,Standard Support,1.0,Month,624.27,EUR,1.09,16692.89,834.64,17527.53,18195.25,Enso UK,EU-Central,Sales,Enterprise,Net 45,,,Carlos Ortiz
TXN-0005113,Bill,2024-10-18,Oct 2024,BIL-882924,Partially Paid,Yes,Dell,6200,G&A Expense,Inventory receipt,SKU-SUP-PREM,Premium Support,3.4,Month,340.02,EUR,1.09,10395.07,909.57,11304.64,11330.63,Enso US,US-East,R&D,SMB,Due on Receipt,,,Ethan Brown
TXN-0005114,Expense Report,2024-10-25,Oct 2024,EXP-798762,Approved,Yes,Dell,6200,G&A Expense,Hardware purchase,SKU-SUP-STD,Standard Support,7.37,Month,390.5,USD,1.0,11593.87,579.69,12173.56,11593.87,Enso US,UK-South,Finance,Mid-Market,,,,Derrick Cho
TXN-0005115,Invoice,2024-10-28,Oct 2024,INV-993011,Partially Paid,Yes,Cyberdyne LLC,4100,Services Revenue,License renewal,SKU-SUP-STD,Standard Support,4.28,Month,1349.38,USD,1.0,11888.79,1040.27,12929.06,11888.79,Enso US,EU-Central,Operations,Mid-Market,Net 30,,,Jane Miller
TXN-0005116,Credit Memo,2024-10-01,Oct 2024,CRE-300647,Open,Yes,Pied Piper Partners,4200,Product Revenue,License renewal,SKU-ENSO-PRO,Enso Pro License,6.38,Each,936.08,USD,1.0,-16410.27,0.0,-16410.27,-16410.27,Enso EU,US-East,R&D,SMB,,,,
TXN-0005117,Bank Deposit,2024-10-03,Oct 2024,BAN-474455,Deposited,Yes,Microsoft,4200,Product Revenue,Quarterly true-up,,,,,,USD,1.0,23928.67,0.0,23928.67,23928.67,Enso EU,US-West,R&D,SMB,,Credit Card,,Amelia Wong
TXN-0005118,Customer Payment,2024-10-19,Oct 2024,CUS-818261,Undeposited,Yes,Umbrella Inc,4000,Revenue,Inventory receipt,,,,,,USD,1.0,20680.64,0.0,20680.64,20680.64,Enso UK,US-West,HR,Internal,,Check,,Maya Patel
TXN-0005119,Vendor Payment,2024-10-21,Oct 2024,VEN-340931,Processed,Yes,Google Cloud,5000,COGS,Training session,,,,,,USD,1.0,6750.71,0.0,6750.71,6750.71,Enso EU,UK-South,HR,Internal,,Credit Card,,
TXN-0005120,Vendor Payment,2024-10-12,Oct 2024,VEN-796401,Processed,Yes,Zoom,6100,R&D Expense,Support plan,,,,,,USD,1.0,14854.25,0.0,14854.25,14854.25,Enso EU,US-West,Finance,Enterprise,,Wire,,Carlos Ortiz
TXN-0005121,Vendor Credit,2024-10-11,Oct 2024,VEN-260807,Open,Yes,Salesforce,6000,Sales & Marketing,License renewal,SKU-SUP-PREM,Premium Support,5.47,Month,820.33,USD,1.0,-14972.02,0.0,-14972.02,-14972.02,Enso EU,US-West,Marketing,Mid-Market,,,,Elena Petrova
TXN-0005122,Vendor Payment,2024-10-06,Oct 2024,VEN-243921,Processed,Yes,Dell,6000,Sales & Marketing,License renewal,,,,,,EUR,1.09,8000.51,0.0,8000.51,8720.56,Enso US,US-West,Sales,Mid-Market,,Check,,Liam O'Connor
TXN-0005123,Customer Payment,2024-10-20,Oct 2024,CUS-984401,Deposited,Yes,Umbrella LLC,4100,Services Revenue,Inventory receipt,,,,,,USD,1.0,15358.5,0.0,15358.5,15358.5,Enso EU,UK-South,Sales,Internal,,Wire,,Priya Shah
TXN-0005124,Vendor Payment,2024-10-13,Oct 2024,VEN-389119,Processed,Yes,Stripe,6200,G&A Expense,Quarterly true-up,,,,,,USD,1.0,3845.84,0.0,3845.84,3845.84,Enso UK,EU-Central,Finance,Mid-Market,,ACH,,
TXN-0005125,Bill,2024-10-13,Oct 2024,BIL-179522,Open,Yes,Zoom,5000,COGS,Consulting services,SKU-ENSO-PRO,Enso Pro License,1.0,Each,939.56,USD,1.0,3904.57,341.65,4246.22,3904.57,Enso EU,EU-Central,HR,SMB,Net 15,,,Priya Shah
TXN-0005126,Bank Deposit,2024-10-23,Oct 2024,BAN-916303,Deposited,Yes,Microsoft,1000,Checking,Subscription,,,,,,USD,1.0,41684.12,0.0,41684.12,41684.12,Enso EU,US-West,R&D,Internal,,Credit Card,,Maya Patel
TXN-0005127,Customer Payment,2024-10-01,Oct 2024,CUS-204605,Undeposited,Yes,Wonka LLC,4200,Product Revenue,Subscription,,,,,,USD,1.0,2412.62,0.0,2412.62,2412.62,Enso EU,US-West,Finance,Enterprise,,Wire,,
TXN-0005128,Expense Report,2024-10-04,Oct 2024,EXP-335962,Approved,Yes,KPMG,6100,R&D Expense,Hardware purchase,SKU-SUP-STD,Standard Support,7.88,Month,720.9,USD,1.0,11561.25,0.0,11561.25,11561.25,Enso US,UK-South,HR,Mid-Market,,,,Priya Shah
TXN-0005129,Invoice,2024-10-03,Oct 2024,INV-900902,Open,Yes,Stark Corp,4000,Revenue,Cloud services,SKU-TRNG-01,Admin Training,1.7,Hour,983.93,USD,1.0,8932.57,0.0,8932.57,8932.57,Enso UK,EU-Central,R&D,Internal,Net 45,,,Derrick Cho
TXN-0005130,Vendor Payment,2024-10-22,Oct 2024,VEN-806691,Processed,Yes,Cloudflare,5000,COGS,Promotion credit,,,,,,USD,1.0,14886.06,0.0,14886.06,14886.06,Enso US,US-East,Operations,Internal,,Wire,,Marcus Johnson
TXN-0005131,Cash Sale,2024-10-21,Oct 2024,CAS-522801,Paid,Yes,Globex Partners,4100,Services Revenue,Consulting services,SKU-SUP-PREM,Premium Support,1.45,Month,968.34,USD,1.0,6882.53,344.13,7226.66,6882.53,Enso EU,UK-South,Marketing,Enterprise,,ACH,,Liam O'Connor
TXN-0005132,Invoice,2024-10-15,Oct 2024,INV-397328,Paid In Full,Yes,Stark Corp,4200,Product Revenue,License renewal,SKU-SUP-PREM,Premium Support,1.0,Month,1065.09,USD,1.0,17145.45,0.0,17145.45,17145.45,Enso US,EU-Central,R&D,Mid-Market,Net 15,,,
TXN-0005133,Bill,2024-10-04,Oct 2024,BIL-610386,Open,Yes,Zoom,6200,G&A Expense,Quarterly true-up,SKU-SUP-PREM,Premium Support,4.2,Month,1135.34,USD,1.0,1393.64,121.94,1515.58,1393.64,Enso EU,EU-Central,Finance,SMB,Net 30,,,Sophia Garcia
TXN-0005134,Bill,2024-10-15,Oct 2024,BIL-419897,Open,Yes,Google Cloud,6100,R&D Expense,Cloud services,SKU-SUP-STD,Standard Support,1.15,Month,880.21,USD,1.0,7650.9,0.0,7650.9,7650.9,Enso EU,UK-South,Operations,Enterprise,Net 15,,,Elena Petrova
TXN-0005135,Customer Payment,2024-10-08,Oct 2024,CUS-385991,Deposited,Yes,Initech Partners,4200,Product Revenue,Cloud services,,,,,,USD,1.0,23269.43,0.0,23269.43,23269.43,Enso US,EU-Central,Sales,Mid-Market,,Wire,,Liam O'Connor
TXN-0005136,Customer Payment,2024-10-21,Oct 2024,CUS-772772,Deposited,Yes,Acme Partners,4100,Services Revenue,Travel & meals,,,,,,USD,1.0,15954.41,0.0,15954.41,15954.41,Enso US,EU-Central,Finance,Enterprise,,ACH,,Maya Patel
TXN-0005137,Invoice,2024-10-04,Oct 2024,INV-969466,Paid In Full,Yes,Massive Dynamic Corp,4100,Services Revenue,Subscription,SKU-SUP-STD,Standard Support,7.21,Month,415.14,USD,1.0,17092.55,1495.6,18588.15,17092.55,Enso EU,EU-Central,Operations,Internal,Due on Receipt,,,Sophia Garcia
TXN-0005138,Credit Memo,2024-10-30,Oct 2024,CRE-916460,Open,Yes,Aperture LLC,4100,Services Revenue,Promotion credit,SKU-SUP-STD,Standard Support,3.5,Month,916.22,USD,1.0,-14910.34,0.0,-14910.34,-14910.34,Enso UK,UK-South,Operations,SMB,,,,Maya Patel
TXN-0005139,Bill,2024-10-21,Oct 2024,BIL-999693,Open,Yes,Google Cloud,6200,G&A Expense,Consulting services,SKU-TRNG-01,Admin Training,1.59,Hour,638.39,USD,1.0,10190.19,0.0,10190.19,10190.19,Enso US,UK-South,R&D,Mid-Market,Due on Receipt,,,Derrick Cho
TXN-0005140,Vendor Payment,2024-10-30,Oct 2024,VEN-889633,Processed,Yes,Cloudflare,5000,COGS,Travel & meals,,,,,,USD,1.0,10701.45,0.0,10701.45,10701.45,Enso EU,US-East,Finance,Mid-Market,,Credit Card,,Elena Petrova
TXN-0005141,Customer Payment,2024-10-03,Oct 2024,CUS-641326,Deposited,Yes,Initech LLC,4100,Services Revenue,Cloud services,,,,,,USD,1.0,19712.97,0.0,19712.97,19712.97,Enso EU,EU-Central,R&D,SMB,,Wire,,Maya Patel
TXN-0005142,Bill,2024-10-31,Oct 2024,BIL-838368,Open,Yes,Fastly,6100,R&D Expense,License renewal,SKU-ENSO-TEAM,Enso Team License,11.52,Each,1842.6,USD,1.0,5672.18,283.61,5955.79,5672.18,Enso EU,EU-Central,R&D,Internal,Net 30,,,
TXN-0005143,Bill,2024-10-16,Oct 2024,BIL-196806,Paid In Full,Yes,Microsoft,6200,G&A Expense,License renewal,SKU-SUP-PREM,Premium Support,5.67,Month,2281.92,USD,1.0,1381.97,0.0,1381.97,1381.97,Enso US,EU-Central,Operations,Internal,Net 45,,,Jane Miller
TXN-0005144,Invoice,2024-10-18,Oct 2024,INV-746570,Paid In Full,Yes,Aperture Partners,4100,Services Revenue,Promotion credit,SKU-SUP-STD,Standard Support,3.11,Month,796.91,EUR,1.09,22387.04,1958.87,24345.91,24401.87,Enso US,US-West,Finance,Enterprise,Due on Receipt,,,Liam O'Connor
TXN-0005145,Bank Deposit,2024-10-22,Oct 2024,BAN-958856,Deposited,Yes,Salesforce,1100,Accounts Receivable,Support plan,,,,,,USD,1.0,11640.08,0.0,11640.08,11640.08,Enso UK,US-East,HR,Mid-Market,,ACH,,
TXN-0005146,Cash Sale,2024-10-03,Oct 2024,CAS-691853,Paid,Yes,Umbrella LLC,4200,Product Revenue,Inventory receipt,SKU-ENSO-PRO,Enso Pro License,3.96,Each,1882.27,EUR,1.09,16835.01,1473.06,18308.07,18350.16,Enso EU,EU-Central,Finance,SMB,,Credit Card,,
TXN-0005147,Invoice,2024-10-25,Oct 2024,INV-644830,Partially Paid,Yes,Pied Piper Partners,4000,Revenue,Training session,SKU-SUP-PREM,Premium Support,6.56,Month,756.83,USD,1.0,9757.61,926.97,10684.58,9757.61,Enso US,US-West,Operations,SMB,Due on Receipt,,,Elena Petrova
TXN-0005148,Cash Sale,2024-10-31,Oct 2024,CAS-841975,Paid,Yes,Tyrell Partners,4200,Product Revenue,Inventory receipt,SKU-SUP-STD,Standard Support,6.46,Month,1247.86,GBP,1.27,16967.36,1611.9,18579.26,21548.55,Enso EU,US-East,Sales,Mid-Market,,ACH,,
TXN-0005149,Expense Report,2024-10-04,Oct 2024,EXP-552881,Approved,Yes,AWS,6100,R&D Expense,Hardware purchase,SKU-SUP-PREM,Premium Support,6.38,Month,394.86,USD,1.0,2276.47,0.0,2276.47,2276.47,Enso UK,US-East,Finance,SMB,,,,Maya Patel
TXN-0005150,Bill,2024-10-20,Oct 2024,BIL-157596,Open,Yes,Oracle,6100,R&D Expense,Cloud services,SKU-SUP-PREM,Premium Support,8.32,Month,1621.74,USD,1.0,1903.95,0.0,1903.95,1903.95,Enso US,US-West,R&D,Mid-Market,Net 15,,,Carlos Ortiz
TXN-0005151,Bank Deposit,2024-10-29,Oct 2024,BAN-200280,Deposited,Yes,Stripe,4200,Product Revenue,Quarterly true-up,,,,,,USD,1.0,796.66,0.0,796.66,796.66,Enso US,UK-South,Operations,SMB,,Wire,,Liam O'Connor
TXN-0005152,Item Receipt,2024-10-04,Oct 2024,ITE-348851,Received,Yes,AWS,1200,Inventory,Travel & meals,SKU-ENSO-TEAM,Enso Team License,1.74,Each,123.35,USD,1.0,4461.8,390.41,4852.21,4461.8,Enso UK,US-East,Sales,Internal,,,,Jane Miller
TXN-0005153,Invoice,2024-10-11,Oct 2024,INV-546142,Open,Yes,Massive Dynamic Partners,4200,Product Revenue,Quarterly true-up,SKU-SUP-STD,Standard Support,9.79,Month,1.64,USD,1.0,10316.07,515.8,10831.87,10316.07,Enso UK,EU-Central,HR,SMB,Net 30,,,Amelia Wong
TXN-0005154,Bill,2024-10-23,Oct 2024,BIL-907156,Paid In Full,Yes,Fastly,6200,G&A Expense,Cloud services,SKU-TRNG-01,Admin Training,6.07,Hour,1556.23,USD,1.0,3392.27,296.82,3689.09,3392.27,Enso US,US-West,Operations,Enterprise,Due on Receipt,,,Amelia Wong
TXN-0005155,Invoice,2024-10-23,Oct 2024,INV-526508,Open,Yes,Wonka LLC,4000,Revenue,Training session,SKU-TRNG-01,Admin Training,7.84,Hour,843.26,GBP,1.27,1214.77,60.74,1275.51,1542.76,Enso US,US-East,Finance,SMB,Net 15,,,Amelia Wong
